timestamp,node_id,status,block_count,active_nodes,probe_count,response_time
2025-07-19T02:04:12.005399,node_0,online,1,0,0,0.0056302547454833984
2025-07-19T02:04:12.012111,node_1,online,1,0,0,0.0039920806884765625
2025-07-19T02:04:12.016947,node_2,online,1,0,0,0.0027709007263183594
2025-07-19T02:04:12.021617,node_3,online,1,0,0,0.0021576881408691406
2025-07-19T02:04:12.025601,node_4,online,1,0,0,0.002045869827270508
2025-07-19T02:04:12.029446,node_5,online,1,0,0,0.0020689964294433594
2025-07-19T02:04:12.033121,node_6,online,1,0,0,0.001961946487426758
2025-07-19T02:04:12.037630,node_7,online,1,0,0,0.0025730133056640625
2025-07-19T02:04:12.041518,node_8,online,1,0,0,0.0020439624786376953
2025-07-19T02:04:12.045082,node_9,online,1,0,0,0.0018570423126220703
2025-07-19T02:04:12.048866,node_10,online,1,0,0,0.0019559860229492188
2025-07-19T02:04:12.052533,node_11,online,1,0,0,0.0019750595092773438
2025-07-19T02:04:12.056310,node_12,online,1,0,0,0.0019290447235107422
2025-07-19T02:04:12.060085,node_13,online,1,0,0,0.0019588470458984375
2025-07-19T02:04:12.063750,node_14,online,1,0,0,0.001995086669921875
2025-07-19T02:04:12.067587,node_15,online,1,0,0,0.0019919872283935547
2025-07-19T02:04:12.071366,node_16,online,1,0,0,0.002023935317993164
2025-07-19T02:04:12.074941,node_17,online,1,0,0,0.0019609928131103516
2025-07-19T02:04:12.078632,node_18,online,1,0,0,0.0020029544830322266
2025-07-19T02:04:12.082278,node_19,online,1,0,0,0.0019559860229492188
2025-07-19T02:04:12.083226,node_20,offline,0,0,0,999.0
2025-07-19T02:04:12.084075,node_21,offline,0,0,0,999.0
2025-07-19T02:04:12.084914,node_22,offline,0,0,0,999.0
2025-07-19T02:04:12.085798,node_23,offline,0,0,0,999.0
2025-07-19T02:04:12.086655,node_24,offline,0,0,0,999.0
2025-07-19T02:04:12.090380,node_25,offline,0,0,0,999.0
2025-07-19T02:04:12.091165,node_26,offline,0,0,0,999.0
2025-07-19T02:04:12.091965,node_27,offline,0,0,0,999.0
2025-07-19T02:04:12.092777,node_28,offline,0,0,0,999.0
2025-07-19T02:04:12.093560,node_29,offline,0,0,0,999.0
2025-07-19T02:04:12.094379,node_30,offline,0,0,0,999.0
2025-07-19T02:04:12.095130,node_31,offline,0,0,0,999.0
2025-07-19T02:04:12.095907,node_32,offline,0,0,0,999.0
2025-07-19T02:04:12.096706,node_33,offline,0,0,0,999.0
2025-07-19T02:04:12.097500,node_34,offline,0,0,0,999.0
2025-07-19T02:04:12.098186,node_35,offline,0,0,0,999.0
2025-07-19T02:04:12.098863,node_36,offline,0,0,0,999.0
2025-07-19T02:04:12.099652,node_37,offline,0,0,0,999.0
2025-07-19T02:04:12.100433,node_38,offline,0,0,0,999.0
2025-07-19T02:04:12.101215,node_39,offline,0,0,0,999.0
2025-07-19T02:04:12.102029,node_40,offline,0,0,0,999.0
2025-07-19T02:04:12.103282,node_41,offline,0,0,0,999.0
2025-07-19T02:04:12.104083,node_42,offline,0,0,0,999.0
2025-07-19T02:04:12.104845,node_43,offline,0,0,0,999.0
2025-07-19T02:04:12.105636,node_44,offline,0,0,0,999.0
2025-07-19T02:04:12.106445,node_45,offline,0,0,0,999.0
2025-07-19T02:04:12.107238,node_46,offline,0,0,0,999.0
2025-07-19T02:04:12.108021,node_47,offline,0,0,0,999.0
2025-07-19T02:04:12.108819,node_48,offline,0,0,0,999.0
2025-07-19T02:04:12.109619,node_49,offline,0,0,0,999.0
2025-07-19T02:04:15.129663,node_0,online,1,0,0,0.004024028778076172
2025-07-19T02:04:15.135149,node_1,online,1,0,0,0.002665996551513672
2025-07-19T02:04:15.140460,node_2,online,1,0,0,0.0027039051055908203
2025-07-19T02:04:15.145523,node_3,online,1,0,0,0.0025281906127929688
2025-07-19T02:04:15.149346,node_4,online,1,0,0,0.0019888877868652344
2025-07-19T02:04:15.152849,node_5,online,1,0,0,0.0018889904022216797
2025-07-19T02:04:15.156536,node_6,online,1,0,0,0.0021131038665771484
2025-07-19T02:04:15.159858,node_7,online,1,0,0,0.0017299652099609375
2025-07-19T02:04:15.163062,node_8,online,1,0,0,0.001657724380493164
2025-07-19T02:04:15.166495,node_9,online,1,0,0,0.0016129016876220703
2025-07-19T02:04:15.169910,node_10,online,1,0,0,0.0018031597137451172
2025-07-19T02:04:15.173215,node_11,online,1,0,0,0.001664876937866211
2025-07-19T02:04:15.176533,node_12,online,1,0,0,0.0016820430755615234
2025-07-19T02:04:15.180097,node_13,online,1,0,0,0.0018551349639892578
2025-07-19T02:04:15.183469,node_14,online,1,0,0,0.0016751289367675781
2025-07-19T02:04:15.186903,node_15,online,1,0,0,0.0017518997192382812
2025-07-19T02:04:15.190177,node_16,online,1,0,0,0.001672983169555664
2025-07-19T02:04:15.193604,node_17,online,1,0,0,0.0017898082733154297
2025-07-19T02:04:15.196933,node_18,online,1,0,0,0.0017499923706054688
2025-07-19T02:04:15.200392,node_19,online,1,0,0,0.0017631053924560547
2025-07-19T02:04:15.201229,node_20,offline,0,0,0,999.0
2025-07-19T02:04:15.201969,node_21,offline,0,0,0,999.0
2025-07-19T02:04:15.202745,node_22,offline,0,0,0,999.0
2025-07-19T02:04:15.203458,node_23,offline,0,0,0,999.0
2025-07-19T02:04:15.204170,node_24,offline,0,0,0,999.0
2025-07-19T02:04:15.204839,node_25,offline,0,0,0,999.0
2025-07-19T02:04:15.205508,node_26,offline,0,0,0,999.0
2025-07-19T02:04:15.206218,node_27,offline,0,0,0,999.0
2025-07-19T02:04:15.207561,node_28,offline,0,0,0,999.0
2025-07-19T02:04:15.208242,node_29,offline,0,0,0,999.0
2025-07-19T02:04:15.208916,node_30,offline,0,0,0,999.0
2025-07-19T02:04:15.209568,node_31,offline,0,0,0,999.0
2025-07-19T02:04:15.210236,node_32,offline,0,0,0,999.0
2025-07-19T02:04:15.210926,node_33,offline,0,0,0,999.0
2025-07-19T02:04:15.211612,node_34,offline,0,0,0,999.0
2025-07-19T02:04:15.212274,node_35,offline,0,0,0,999.0
2025-07-19T02:04:15.212921,node_36,offline,0,0,0,999.0
2025-07-19T02:04:15.213603,node_37,offline,0,0,0,999.0
2025-07-19T02:04:15.214247,node_38,offline,0,0,0,999.0
2025-07-19T02:04:15.214928,node_39,offline,0,0,0,999.0
2025-07-19T02:04:15.215570,node_40,offline,0,0,0,999.0
2025-07-19T02:04:15.216279,node_41,offline,0,0,0,999.0
2025-07-19T02:04:15.216955,node_42,offline,0,0,0,999.0
2025-07-19T02:04:15.217693,node_43,offline,0,0,0,999.0
2025-07-19T02:04:15.218866,node_44,offline,0,0,0,999.0
2025-07-19T02:04:15.219602,node_45,offline,0,0,0,999.0
2025-07-19T02:04:15.220291,node_46,offline,0,0,0,999.0
2025-07-19T02:04:15.221021,node_47,offline,0,0,0,999.0
2025-07-19T02:04:15.221715,node_48,offline,0,0,0,999.0
2025-07-19T02:04:15.222445,node_49,offline,0,0,0,999.0
2025-07-19T02:04:18.244743,node_0,online,1,0,0,0.005689144134521484
2025-07-19T02:04:18.250857,node_1,online,1,0,0,0.003225088119506836
2025-07-19T02:04:18.256886,node_2,online,1,0,0,0.0030252933502197266
2025-07-19T02:04:18.261416,node_3,online,1,0,0,0.0025200843811035156
2025-07-19T02:04:18.265308,node_4,online,1,0,0,0.0021278858184814453
2025-07-19T02:04:18.269809,node_5,online,1,0,0,0.0020749568939208984
2025-07-19T02:04:18.273495,node_6,online,1,0,0,0.0019750595092773438
2025-07-19T02:04:18.277178,node_7,online,1,0,0,0.0019381046295166016
2025-07-19T02:04:18.280971,node_8,online,1,0,0,0.0019099712371826172
2025-07-19T02:04:18.284806,node_9,online,1,0,0,0.002077817916870117
2025-07-19T02:04:18.289081,node_10,online,1,0,0,0.0019330978393554688
2025-07-19T02:04:18.292830,node_11,online,1,0,0,0.0019881725311279297
2025-07-19T02:04:18.296503,node_12,online,1,0,0,0.0019369125366210938
2025-07-19T02:04:18.300289,node_13,online,1,0,0,0.001995086669921875
2025-07-19T02:04:18.304016,node_14,online,1,0,0,0.001961946487426758
2025-07-19T02:04:18.307596,node_15,online,1,0,0,0.0019481182098388672
2025-07-19T02:04:18.311300,node_16,online,1,0,0,0.0019779205322265625
2025-07-19T02:04:18.315013,node_17,online,1,0,0,0.0019690990447998047
2025-07-19T02:04:18.318765,node_18,online,1,0,0,0.0020411014556884766
2025-07-19T02:04:18.322641,node_19,online,1,0,0,0.002006053924560547
2025-07-19T02:04:18.323676,node_20,offline,0,0,0,999.0
2025-07-19T02:04:18.324542,node_21,offline,0,0,0,999.0
2025-07-19T02:04:18.325387,node_22,offline,0,0,0,999.0
2025-07-19T02:04:18.326223,node_23,offline,0,0,0,999.0
2025-07-19T02:04:18.327059,node_24,offline,0,0,0,999.0
2025-07-19T02:04:18.327847,node_25,offline,0,0,0,999.0
2025-07-19T02:04:18.328617,node_26,offline,0,0,0,999.0
2025-07-19T02:04:18.329402,node_27,offline,0,0,0,999.0
2025-07-19T02:04:18.330183,node_28,offline,0,0,0,999.0
2025-07-19T02:04:18.330992,node_29,offline,0,0,0,999.0
2025-07-19T02:04:18.331804,node_30,offline,0,0,0,999.0
2025-07-19T02:04:18.333169,node_31,offline,0,0,0,999.0
2025-07-19T02:04:18.333958,node_32,offline,0,0,0,999.0
2025-07-19T02:04:18.334723,node_33,offline,0,0,0,999.0
2025-07-19T02:04:18.335473,node_34,offline,0,0,0,999.0
2025-07-19T02:04:18.336257,node_35,offline,0,0,0,999.0
2025-07-19T02:04:18.337016,node_36,offline,0,0,0,999.0
2025-07-19T02:04:18.337804,node_37,offline,0,0,0,999.0
2025-07-19T02:04:18.338559,node_38,offline,0,0,0,999.0
2025-07-19T02:04:18.339360,node_39,offline,0,0,0,999.0
2025-07-19T02:04:18.340157,node_40,offline,0,0,0,999.0
2025-07-19T02:04:18.340943,node_41,offline,0,0,0,999.0
2025-07-19T02:04:18.341718,node_42,offline,0,0,0,999.0
2025-07-19T02:04:18.342486,node_43,offline,0,0,0,999.0
2025-07-19T02:04:18.343250,node_44,offline,0,0,0,999.0
2025-07-19T02:04:18.344020,node_45,offline,0,0,0,999.0
2025-07-19T02:04:18.344770,node_46,offline,0,0,0,999.0
2025-07-19T02:04:18.346001,node_47,offline,0,0,0,999.0
2025-07-19T02:04:18.346787,node_48,offline,0,0,0,999.0
2025-07-19T02:04:18.347576,node_49,offline,0,0,0,999.0
2025-07-19T02:04:21.367638,node_0,online,1,0,0,0.0033380985260009766
2025-07-19T02:04:21.373125,node_1,online,1,0,0,0.002856731414794922
2025-07-19T02:04:21.378130,node_2,online,1,0,0,0.0025370121002197266
2025-07-19T02:04:21.382001,node_3,online,1,0,0,0.002043008804321289
2025-07-19T02:04:21.385539,node_4,online,1,0,0,0.0017659664154052734
2025-07-19T02:04:21.389256,node_5,online,1,0,0,0.0019681453704833984
2025-07-19T02:04:21.392606,node_6,online,1,0,0,0.001695871353149414
2025-07-19T02:04:21.395985,node_7,online,1,0,0,0.0017638206481933594
2025-07-19T02:04:21.399278,node_8,online,1,0,0,0.0016472339630126953
2025-07-19T02:04:21.403315,node_9,online,1,0,0,0.002332925796508789
2025-07-19T02:04:21.406829,node_10,online,1,0,0,0.0018281936645507812
2025-07-19T02:04:21.409993,node_11,online,1,0,0,0.0016219615936279297
2025-07-19T02:04:21.413513,node_12,online,1,0,0,0.0018570423126220703
2025-07-19T02:04:21.416860,node_13,online,1,0,0,0.001722097396850586
2025-07-19T02:04:21.420280,node_14,online,1,0,0,0.0018138885498046875
2025-07-19T02:04:21.423765,node_15,online,1,0,0,0.0016956329345703125
2025-07-19T02:04:21.427369,node_16,online,1,0,0,0.0018320083618164062
2025-07-19T02:04:21.430988,node_17,online,1,0,0,0.0018112659454345703
2025-07-19T02:04:21.434712,node_18,online,1,0,0,0.0018551349639892578
2025-07-19T02:04:21.438225,node_19,online,1,0,0,0.0018029212951660156
2025-07-19T02:04:21.439064,node_20,offline,0,0,0,999.0
2025-07-19T02:04:21.439879,node_21,offline,0,0,0,999.0
2025-07-19T02:04:21.440573,node_22,offline,0,0,0,999.0
2025-07-19T02:04:21.441221,node_23,offline,0,0,0,999.0
2025-07-19T02:04:21.441969,node_24,offline,0,0,0,999.0
2025-07-19T02:04:21.442721,node_25,offline,0,0,0,999.0
2025-07-19T02:04:21.443548,node_26,offline,0,0,0,999.0
2025-07-19T02:04:21.444234,node_27,offline,0,0,0,999.0
2025-07-19T02:04:21.444955,node_28,offline,0,0,0,999.0
2025-07-19T02:04:21.445669,node_29,offline,0,0,0,999.0
2025-07-19T02:04:21.446389,node_30,offline,0,0,0,999.0
2025-07-19T02:04:21.447083,node_31,offline,0,0,0,999.0
2025-07-19T02:04:21.447691,node_32,offline,0,0,0,999.0
2025-07-19T02:04:21.448328,node_33,offline,0,0,0,999.0
2025-07-19T02:04:21.449603,node_34,offline,0,0,0,999.0
2025-07-19T02:04:21.450242,node_35,offline,0,0,0,999.0
2025-07-19T02:04:21.450865,node_36,offline,0,0,0,999.0
2025-07-19T02:04:21.451520,node_37,offline,0,0,0,999.0
2025-07-19T02:04:21.452245,node_38,offline,0,0,0,999.0
2025-07-19T02:04:21.452908,node_39,offline,0,0,0,999.0
2025-07-19T02:04:21.453587,node_40,offline,0,0,0,999.0
2025-07-19T02:04:21.454238,node_41,offline,0,0,0,999.0
2025-07-19T02:04:21.454869,node_42,offline,0,0,0,999.0
2025-07-19T02:04:21.455484,node_43,offline,0,0,0,999.0
2025-07-19T02:04:21.456122,node_44,offline,0,0,0,999.0
2025-07-19T02:04:21.456761,node_45,offline,0,0,0,999.0
2025-07-19T02:04:21.457475,node_46,offline,0,0,0,999.0
2025-07-19T02:04:21.458172,node_47,offline,0,0,0,999.0
2025-07-19T02:04:21.458882,node_48,offline,0,0,0,999.0
2025-07-19T02:04:21.459586,node_49,offline,0,0,0,999.0
2025-07-19T02:04:24.482330,node_0,online,1,0,0,0.007265806198120117
2025-07-19T02:04:24.488135,node_1,online,1,0,0,0.0032901763916015625
2025-07-19T02:04:24.492743,node_2,online,1,0,0,0.0024330615997314453
2025-07-19T02:04:24.496753,node_3,online,1,0,0,0.002089977264404297
2025-07-19T02:04:24.500278,node_4,online,1,0,0,0.0019216537475585938
2025-07-19T02:04:24.503917,node_5,online,1,0,0,0.0018880367279052734
2025-07-19T02:04:24.507921,node_6,online,1,0,0,0.0021119117736816406
2025-07-19T02:04:24.511556,node_7,online,1,0,0,0.0019409656524658203
2025-07-19T02:04:24.515499,node_8,online,1,0,0,0.001966238021850586
2025-07-19T02:04:24.519470,node_9,online,1,0,0,0.0020530223846435547
2025-07-19T02:04:24.523279,node_10,online,1,0,0,0.0020751953125
2025-07-19T02:04:24.527133,node_11,online,1,0,0,0.001993894577026367
2025-07-19T02:04:24.530777,node_12,online,1,0,0,0.0019750595092773438
2025-07-19T02:04:24.534521,node_13,online,1,0,0,0.001972198486328125
2025-07-19T02:04:24.538344,node_14,online,1,0,0,0.0019872188568115234
2025-07-19T02:04:24.542285,node_15,online,1,0,0,0.002106189727783203
2025-07-19T02:04:24.545996,node_16,online,1,0,0,0.002042055130004883
2025-07-19T02:04:24.549786,node_17,online,1,0,0,0.0019218921661376953
2025-07-19T02:04:24.553859,node_18,online,1,0,0,0.002171754837036133
2025-07-19T02:04:24.557764,node_19,online,1,0,0,0.0020673274993896484
2025-07-19T02:04:24.558759,node_20,offline,0,0,0,999.0
2025-07-19T02:04:24.559629,node_21,offline,0,0,0,999.0
2025-07-19T02:04:24.560532,node_22,offline,0,0,0,999.0
2025-07-19T02:04:24.561398,node_23,offline,0,0,0,999.0
2025-07-19T02:04:24.562237,node_24,offline,0,0,0,999.0
2025-07-19T02:04:24.563067,node_25,offline,0,0,0,999.0
2025-07-19T02:04:24.563866,node_26,offline,0,0,0,999.0
2025-07-19T02:04:24.564648,node_27,offline,0,0,0,999.0
2025-07-19T02:04:24.565438,node_28,offline,0,0,0,999.0
2025-07-19T02:04:24.566235,node_29,offline,0,0,0,999.0
2025-07-19T02:04:24.566990,node_30,offline,0,0,0,999.0
2025-07-19T02:04:24.567764,node_31,offline,0,0,0,999.0
2025-07-19T02:04:24.568570,node_32,offline,0,0,0,999.0
2025-07-19T02:04:24.569369,node_33,offline,0,0,0,999.0
2025-07-19T02:04:24.570135,node_34,offline,0,0,0,999.0
2025-07-19T02:04:24.570920,node_35,offline,0,0,0,999.0
2025-07-19T02:04:24.572219,node_36,offline,0,0,0,999.0
2025-07-19T02:04:24.573041,node_37,offline,0,0,0,999.0
2025-07-19T02:04:24.573812,node_38,offline,0,0,0,999.0
2025-07-19T02:04:24.574605,node_39,offline,0,0,0,999.0
2025-07-19T02:04:24.575338,node_40,offline,0,0,0,999.0
2025-07-19T02:04:24.576035,node_41,offline,0,0,0,999.0
2025-07-19T02:04:24.576805,node_42,offline,0,0,0,999.0
2025-07-19T02:04:24.577554,node_43,offline,0,0,0,999.0
2025-07-19T02:04:24.578319,node_44,offline,0,0,0,999.0
2025-07-19T02:04:24.579119,node_45,offline,0,0,0,999.0
2025-07-19T02:04:24.579922,node_46,offline,0,0,0,999.0
2025-07-19T02:04:24.580694,node_47,offline,0,0,0,999.0
2025-07-19T02:04:24.581504,node_48,offline,0,0,0,999.0
2025-07-19T02:04:24.582280,node_49,offline,0,0,0,999.0
2025-07-19T02:04:27.603629,node_0,online,1,0,0,0.004708051681518555
2025-07-19T02:04:27.608573,node_1,online,1,0,0,0.0026497840881347656
2025-07-19T02:04:27.614279,node_2,online,1,0,0,0.002774953842163086
2025-07-19T02:04:27.620322,node_3,online,1,0,0,0.0035016536712646484
2025-07-19T02:04:27.624967,node_4,online,1,0,0,0.0024750232696533203
2025-07-19T02:04:27.628937,node_5,online,1,0,0,0.0019969940185546875
2025-07-19T02:04:27.632832,node_6,online,1,0,0,0.002093791961669922
2025-07-19T02:04:27.636487,node_7,online,1,0,0,0.001753091812133789
2025-07-19T02:04:27.640947,node_8,online,1,0,0,0.0023741722106933594
2025-07-19T02:04:27.644879,node_9,online,1,0,0,0.0019731521606445312
2025-07-19T02:04:27.649125,node_10,online,1,0,0,0.0019860267639160156
2025-07-19T02:04:27.653283,node_11,online,1,0,0,0.002254009246826172
2025-07-19T02:04:27.656735,node_12,online,1,0,0,0.0018010139465332031
2025-07-19T02:04:27.660201,node_13,online,1,0,0,0.0018596649169921875
2025-07-19T02:04:27.663555,node_14,online,1,0,0,0.001725912094116211
2025-07-19T02:04:27.667512,node_15,online,1,0,0,0.002192974090576172
2025-07-19T02:04:27.670796,node_16,online,1,0,0,0.001680135726928711
2025-07-19T02:04:27.674677,node_17,online,1,0,0,0.0021581649780273438
2025-07-19T02:04:27.678607,node_18,online,1,0,0,0.002008199691772461
2025-07-19T02:04:27.682086,node_19,online,1,0,0,0.0017461776733398438
2025-07-19T02:04:27.683228,node_20,offline,0,0,0,999.0
2025-07-19T02:04:27.684054,node_21,offline,0,0,0,999.0
2025-07-19T02:04:27.685498,node_22,offline,0,0,0,999.0
2025-07-19T02:04:27.686338,node_23,offline,0,0,0,999.0
2025-07-19T02:04:27.687123,node_24,offline,0,0,0,999.0
2025-07-19T02:04:27.687892,node_25,offline,0,0,0,999.0
2025-07-19T02:04:27.688641,node_26,offline,0,0,0,999.0
2025-07-19T02:04:27.689429,node_27,offline,0,0,0,999.0
2025-07-19T02:04:27.690052,node_28,offline,0,0,0,999.0
2025-07-19T02:04:27.690698,node_29,offline,0,0,0,999.0
2025-07-19T02:04:27.691367,node_30,offline,0,0,0,999.0
2025-07-19T02:04:27.692149,node_31,offline,0,0,0,999.0
2025-07-19T02:04:27.692925,node_32,offline,0,0,0,999.0
2025-07-19T02:04:27.693688,node_33,offline,0,0,0,999.0
2025-07-19T02:04:27.694438,node_34,offline,0,0,0,999.0
2025-07-19T02:04:27.695186,node_35,offline,0,0,0,999.0
2025-07-19T02:04:27.695817,node_36,offline,0,0,0,999.0
2025-07-19T02:04:27.696462,node_37,offline,0,0,0,999.0
2025-07-19T02:04:27.697202,node_38,offline,0,0,0,999.0
2025-07-19T02:04:27.698422,node_39,offline,0,0,0,999.0
2025-07-19T02:04:27.699185,node_40,offline,0,0,0,999.0
2025-07-19T02:04:27.700002,node_41,offline,0,0,0,999.0
2025-07-19T02:04:27.700775,node_42,offline,0,0,0,999.0
2025-07-19T02:04:27.701533,node_43,offline,0,0,0,999.0
2025-07-19T02:04:27.702261,node_44,offline,0,0,0,999.0
2025-07-19T02:04:27.702991,node_45,offline,0,0,0,999.0
2025-07-19T02:04:27.703705,node_46,offline,0,0,0,999.0
2025-07-19T02:04:27.704365,node_47,offline,0,0,0,999.0
2025-07-19T02:04:27.705119,node_48,offline,0,0,0,999.0
2025-07-19T02:04:27.705878,node_49,offline,0,0,0,999.0
